CLASS	METHOD	PARAMETER	INDEX
com.bumptech.glide.load.model.StringLoader$FileDescriptorFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.StringLoader$AssetFileDescriptorFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ResourceLoader	ResourceLoader(android.content.res.Resources,com.bumptech.glide.load.model.ModelLoader)	uriLoader	1
com.bumptech.glide.load.model.ResourceLoader	ResourceLoader(android.content.res.Resources,com.bumptech.glide.load.model.ModelLoader)	resources	0
com.bumptech.glide.load.model.ResourceLoader$StreamFactory	StreamFactory(android.content.res.Resources)	resources	0
com.bumptech.glide.load.model.ResourceLoader$StreamFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ResourceLoader$FileDescriptorFactory	FileDescriptorFactory(android.content.res.Resources)	resources	0
com.bumptech.glide.load.model.ResourceLoader$FileDescriptorFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ResourceLoader$AssetFileDescriptorFactory	AssetFileDescriptorFactory(android.content.res.Resources)	resources	0
com.bumptech.glide.load.model.ResourceLoader$AssetFileDescriptorFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ResourceLoader$UriFactory	UriFactory(android.content.res.Resources)	resources	0
com.bumptech.glide.load.model.FileLoader	FileLoader(com.bumptech.glide.load.model.FileLoader.FileOpener)	fileOpener	0
com.bumptech.glide.load.model.FileLoader	buildLoadData(java.io.File,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.FileLoader$FileFetcher	FileFetcher(java.io.File,com.bumptech.glide.load.model.FileLoader.FileOpener)	file	0
com.bumptech.glide.load.model.FileLoader$FileFetcher	FileFetcher(java.io.File,com.bumptech.glide.load.model.FileLoader.FileOpener)	opener	1
com.bumptech.glide.load.model.FileLoader$FileFetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.FileLoader$Factory	Factory(com.bumptech.glide.load.model.FileLoader.FileOpener)	opener	0
com.bumptech.glide.load.model.FileLoader$StreamFactory$1	open(java.io.File)	file	0
com.bumptech.glide.load.model.FileLoader$StreamFactory$1	close(java.io.InputStream)	inputStream	0
com.bumptech.glide.load.model.FileLoader$FileDescriptorFactory$1	close(android.os.ParcelFileDescriptor)	parcelFileDescriptor	0
com.bumptech.glide.load.model.UriLoader	UriLoader(com.bumptech.glide.load.model.UriLoader.LocalUriFetcherFactory)	factory	0
com.bumptech.glide.load.model.UriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.UriLoader$StreamFactory	StreamFactory(android.content.ContentResolver)	contentResolver	0
com.bumptech.glide.load.model.UriLoader$StreamFactory	build(android.net.Uri)	uri	0
com.bumptech.glide.load.model.UriLoader$FileDescriptorFactory	FileDescriptorFactory(android.content.ContentResolver)	contentResolver	0
com.bumptech.glide.load.model.UriLoader$FileDescriptorFactory	build(android.net.Uri)	uri	0
com.bumptech.glide.load.model.UriLoader$AssetFileDescriptorFactory	AssetFileDescriptorFactory(android.content.ContentResolver)	contentResolver	0
com.bumptech.glide.load.model.UriLoader$AssetFileDescriptorFactory	build(android.net.Uri)	uri	0
com.bumptech.glide.load.model.StreamEncoder	StreamEncoder(com.bumptech.glide.load.engine.bitmap_recycle.ArrayPool)	byteArrayPool	0
com.bumptech.glide.load.model.StreamEncoder	encode(java.io.InputStream,java.io.File,com.bumptech.glide.load.Options)	file	1
com.bumptech.glide.load.model.StreamEncoder	encode(java.io.InputStream,java.io.File,com.bumptech.glide.load.Options)	data	0
com.bumptech.glide.load.model.UnitModelLoader	buildLoadData(Model,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.UnitModelLoader$UnitFetcher	UnitFetcher(Model)	resource	0
com.bumptech.glide.load.model.UnitModelLoader$UnitFetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.AssetUriLoader	AssetUriLoader(android.content.res.AssetManager,com.bumptech.glide.load.model.AssetUriLoader.AssetFetcherFactory)	factory	1
com.bumptech.glide.load.model.AssetUriLoader	AssetUriLoader(android.content.res.AssetManager,com.bumptech.glide.load.model.AssetUriLoader.AssetFetcherFactory)	assetManager	0
com.bumptech.glide.load.model.AssetUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.AssetUriLoader	handles(android.net.Uri)	model	0
com.bumptech.glide.load.model.AssetUriLoader$StreamFactory	StreamFactory(android.content.res.AssetManager)	assetManager	0
com.bumptech.glide.load.model.AssetUriLoader$StreamFactory	buildFetcher(android.content.res.AssetManager,java.lang.String)	assetPath	1
com.bumptech.glide.load.model.AssetUriLoader$StreamFactory	buildFetcher(android.content.res.AssetManager,java.lang.String)	assetManager	0
com.bumptech.glide.load.model.AssetUriLoader$FileDescriptorFactory	FileDescriptorFactory(android.content.res.AssetManager)	assetManager	0
com.bumptech.glide.load.model.AssetUriLoader$FileDescriptorFactory	buildFetcher(android.content.res.AssetManager,java.lang.String)	assetPath	1
com.bumptech.glide.load.model.AssetUriLoader$FileDescriptorFactory	buildFetcher(android.content.res.AssetManager,java.lang.String)	assetManager	0
com.bumptech.glide.load.model.MediaStoreFileLoader	MediaStoreFileLoader(android.content.Context)	context	0
com.bumptech.glide.load.model.MediaStoreFileLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	uri	0
com.bumptech.glide.load.model.MediaStoreFileLoader$FilePathFetcher	FilePathFetcher(android.content.Context,android.net.Uri)	uri	1
com.bumptech.glide.load.model.MediaStoreFileLoader$FilePathFetcher	FilePathFetcher(android.content.Context,android.net.Uri)	context	0
com.bumptech.glide.load.model.MediaStoreFileLoader$FilePathFetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.MediaStoreFileLoader$Factory	Factory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader	inputStreamFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader	assetFileDescriptorFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader	drawableFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader	DirectResourceLoader(android.content.Context,com.bumptech.glide.load.model.DirectResourceLoader.ResourceOpener)	resourceOpener	1
com.bumptech.glide.load.model.DirectResourceLoader	DirectResourceLoader(android.content.Context,com.bumptech.glide.load.model.DirectResourceLoader.ResourceOpener)	context	0
com.bumptech.glide.load.model.DirectResourceLoader	buildLoadData(java.lang.Integer,int,int,com.bumptech.glide.load.Options)	options	3
com.bumptech.glide.load.model.DirectResourceLoader	buildLoadData(java.lang.Integer,int,int,com.bumptech.glide.load.Options)	resourceId	0
com.bumptech.glide.load.model.DirectResourceLoader$AssetFileDescriptorFactory	AssetFileDescriptorFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader$AssetFileDescriptorFactory	open(android.content.res.Resources.Theme,android.content.res.Resources,int)	resources	1
com.bumptech.glide.load.model.DirectResourceLoader$AssetFileDescriptorFactory	close(android.content.res.AssetFileDescriptor)	data	0
com.bumptech.glide.load.model.DirectResourceLoader$InputStreamFactory	InputStreamFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader$InputStreamFactory	open(android.content.res.Resources.Theme,android.content.res.Resources,int)	resources	1
com.bumptech.glide.load.model.DirectResourceLoader$InputStreamFactory	close(java.io.InputStream)	data	0
com.bumptech.glide.load.model.DirectResourceLoader$DrawableFactory	DrawableFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.DirectResourceLoader$ResourceDataFetcher	ResourceDataFetcher(android.content.res.Resources.Theme,android.content.res.Resources,com.bumptech.glide.load.model.DirectResourceLoader.ResourceOpener,int)	theme	0
com.bumptech.glide.load.model.DirectResourceLoader$ResourceDataFetcher	ResourceDataFetcher(android.content.res.Resources.Theme,android.content.res.Resources,com.bumptech.glide.load.model.DirectResourceLoader.ResourceOpener,int)	resources	1
com.bumptech.glide.load.model.DirectResourceLoader$ResourceDataFetcher	ResourceDataFetcher(android.content.res.Resources.Theme,android.content.res.Resources,com.bumptech.glide.load.model.DirectResourceLoader.ResourceOpener,int)	resourceOpener	2
com.bumptech.glide.load.model.DirectResourceLoader$ResourceDataFetcher	ResourceDataFetcher(android.content.res.Resources.Theme,android.content.res.Resources,com.bumptech.glide.load.model.DirectResourceLoader.ResourceOpener,int)	resourceId	3
com.bumptech.glide.load.model.DirectResourceLoader$ResourceDataFetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.ResourceUriLoader	newStreamFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.ResourceUriLoader	newAssetFileDescriptorFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.ResourceUriLoader	ResourceUriLoader(android.content.Context,com.bumptech.glide.load.model.ModelLoader)	context	0
com.bumptech.glide.load.model.ResourceUriLoader	ResourceUriLoader(android.content.Context,com.bumptech.glide.load.model.ModelLoader)	delegate	1
com.bumptech.glide.load.model.ResourceUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	uri	0
com.bumptech.glide.load.model.ResourceUriLoader	parseResourceNameUri(android.net.Uri,int,int,com.bumptech.glide.load.Options)	uri	0
com.bumptech.glide.load.model.ResourceUriLoader$InputStreamFactory	InputStreamFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.ResourceUriLoader$InputStreamFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ResourceUriLoader$AssetFileDescriptorFactory	AssetFileDescriptorFactory(android.content.Context)	context	0
com.bumptech.glide.load.model.ResourceUriLoader$AssetFileDescriptorFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ByteBufferFileLoader	buildLoadData(java.io.File,int,int,com.bumptech.glide.load.Options)	file	0
com.bumptech.glide.load.model.ByteBufferFileLoader$ByteBufferFetcher	ByteBufferFetcher(java.io.File)	file	0
com.bumptech.glide.load.model.ByteBufferFileLoader$ByteBufferFetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.stream.HttpGlideUrlLoader	HttpGlideUrlLoader(com.bumptech.glide.load.model.ModelCache)	modelCache	0
com.bumptech.glide.load.model.stream.HttpGlideUrlLoader	buildLoadData(com.bumptech.glide.load.model.GlideUrl,int,int,com.bumptech.glide.load.Options)	options	3
com.bumptech.glide.load.model.stream.HttpGlideUrlLoader	buildLoadData(com.bumptech.glide.load.model.GlideUrl,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.ModelCache	ModelCache(long)	size	0
com.bumptech.glide.load.model.ModelCache$1	onItemEvicted(com.bumptech.glide.load.model.ModelCache.ModelKey,B)	key	0
com.bumptech.glide.load.model.ModelCache$ModelKey	init(A,int,int)	height	2
com.bumptech.glide.load.model.ModelCache$ModelKey	init(A,int,int)	width	1
com.bumptech.glide.load.model.ModelCache$ModelKey	init(A,int,int)	model	0
com.bumptech.glide.load.model.ModelCache$ModelKey	equals(java.lang.Object)	o	0
com.bumptech.glide.load.model.stream.UrlLoader	UrlLoader(com.bumptech.glide.load.model.ModelLoader)	glideUrlLoader	0
com.bumptech.glide.load.model.stream.UrlLoader$StreamFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.stream.MediaStoreImageThumbLoader	MediaStoreImageThumbLoader(android.content.Context)	context	0
com.bumptech.glide.load.model.stream.MediaStoreImageThumbLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.stream.MediaStoreImageThumbLoader$Factory	Factory(android.content.Context)	context	0
com.bumptech.glide.load.model.stream.BaseGlideUrlLoader	BaseGlideUrlLoader(com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelCache)	concreteLoader	0
com.bumptech.glide.load.model.stream.BaseGlideUrlLoader	BaseGlideUrlLoader(com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelCache)	modelCache	1
com.bumptech.glide.load.model.stream.BaseGlideUrlLoader	getAlternateKeys(java.util.Collection)	alternateUrls	0
com.bumptech.glide.load.model.UrlUriLoader	UrlUriLoader(com.bumptech.glide.load.model.ModelLoader)	urlLoader	0
com.bumptech.glide.load.model.UrlUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	uri	0
com.bumptech.glide.load.model.UrlUriLoader$StreamFactory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.stream.MediaStoreVideoThumbLoader	MediaStoreVideoThumbLoader(android.content.Context)	context	0
com.bumptech.glide.load.model.stream.MediaStoreVideoThumbLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.stream.MediaStoreVideoThumbLoader	isRequestingDefaultFrame(com.bumptech.glide.load.Options)	options	0
com.bumptech.glide.load.model.stream.MediaStoreVideoThumbLoader$Factory	Factory(android.content.Context)	context	0
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	QMediaStoreUriLoader(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,java.lang.Class)	dataClass	3
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	QMediaStoreUriLoader(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,java.lang.Class)	context	0
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	QMediaStoreUriLoader(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,java.lang.Class)	fileDelegate	1
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	QMediaStoreUriLoader(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,java.lang.Class)	uriDelegate	2
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	uri	0
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	width	1
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	height	2
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader	buildLoadData(android.net.Uri,int,int,com.bumptech.glide.load.Options)	options	3
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	fileDelegate	1
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	dataClass	7
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	uriDelegate	2
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	height	5
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	width	4
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	options	6
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	context	0
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	QMediaStoreUriFetcher(android.content.Context,com.bumptech.glide.load.model.ModelLoader,com.bumptech.glide.load.model.ModelLoader,android.net.Uri,int,int,com.bumptech.glide.load.Options,java.lang.Class)	uri	3
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$QMediaStoreUriFetcher	queryForFilePath(android.net.Uri)	uri	0
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$Factory	Factory(android.content.Context,java.lang.Class)	dataClass	1
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$Factory	Factory(android.content.Context,java.lang.Class)	context	0
com.bumptech.glide.load.model.stream.QMediaStoreUriLoader$Factory	build(com.bumptech.glide.load.model.MultiModelLoaderFactory)	multiFactory	0
com.bumptech.glide.load.model.ByteArrayLoader	ByteArrayLoader(com.bumptech.glide.load.model.ByteArrayLoader.Converter)	converter	0
com.bumptech.glide.load.model.ByteArrayLoader	buildLoadData(byte[],int,int,com.bumptech.glide.load.Options)	model	0
com.bumptech.glide.load.model.ByteArrayLoader$Fetcher	Fetcher(byte[],com.bumptech.glide.load.model.ByteArrayLoader.Converter)	converter	1
com.bumptech.glide.load.model.ByteArrayLoader$Fetcher	Fetcher(byte[],com.bumptech.glide.load.model.ByteArrayLoader.Converter)	model	0
com.bumptech.glide.load.model.ByteArrayLoader$Fetcher	loadData(com.bumptech.glide.Priority,com.bumptech.glide.load.data.DataFetcher.DataCallback)	callback	1
com.bumptech.glide.load.model.ByteArrayLoader$StreamFactory$1	convert(byte[])	model	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	ThumbnailRequestCoordinator(java.lang.Object,com.bumptech.glide.request.RequestCoordinator)	parent	1
com.bumptech.glide.request.ThumbnailRequestCoordinator	ThumbnailRequestCoordinator(java.lang.Object,com.bumptech.glide.request.RequestCoordinator)	requestLock	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	setRequests(com.bumptech.glide.request.Request,com.bumptech.glide.request.Request)	thumb	1
com.bumptech.glide.request.ThumbnailRequestCoordinator	setRequests(com.bumptech.glide.request.Request,com.bumptech.glide.request.Request)	full	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	canSetImage(com.bumptech.glide.request.Request)	request	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	canNotifyStatusChanged(com.bumptech.glide.request.Request)	request	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	canNotifyCleared(com.bumptech.glide.request.Request)	request	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	onRequestSuccess(com.bumptech.glide.request.Request)	request	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	onRequestFailed(com.bumptech.glide.request.Request)	request	0
com.bumptech.glide.request.ThumbnailRequestCoordinator	isEquivalentTo(com.bumptech.glide.request.Request)	o	0
com.bumptech.glide.request.transition.ViewAnimationFactory	ViewAnimationFactory(com.bumptech.glide.request.transition.ViewTransition.ViewTransitionAnimationFactory)	viewTransitionAnimationFactory	0
com.bumptech.glide.request.transition.ViewAnimationFactory	build(com.bumptech.glide.load.DataSource,boolean)	dataSource	0
com.bumptech.glide.request.transition.ViewAnimationFactory	build(com.bumptech.glide.load.DataSource,boolean)	isFirstResource	1
com.bumptech.glide.request.transition.ViewAnimationFactory$ConcreteViewTransitionAnimationFactory	ConcreteViewTransitionAnimationFactory(android.view.animation.Animation)	animation	0
com.bumptech.glide.request.transition.ViewAnimationFactory$ResourceViewTransitionAnimationFactory	ResourceViewTransitionAnimationFactory(int)	animationId	0
com.bumptech.glide.request.transition.ViewTransition	ViewTransition(com.bumptech.glide.request.transition.ViewTransition.ViewTransitionAnimationFactory)	viewTransitionAnimationFactory	0
com.bumptech.glide.request.transition.ViewTransition	transition(R,com.bumptech.glide.request.transition.Transition.ViewAdapter)	adapter	1
com.bumptech.glide.request.transition.BitmapTransitionFactory	getBitmap(android.graphics.Bitmap)	current	0
com.bumptech.glide.request.transition.BitmapContainerTransitionFactory	BitmapContainerTransitionFactory(com.bumptech.glide.request.transition.TransitionFactory)	realFactory	0
com.bumptech.glide.request.transition.BitmapContainerTransitionFactory$BitmapGlideAnimation	BitmapGlideAnimation(com.bumptech.glide.request.transition.Transition)	transition	0
com.bumptech.glide.request.transition.BitmapContainerTransitionFactory$BitmapGlideAnimation	transition(R,com.bumptech.glide.request.transition.Transition.ViewAdapter)	adapter	1
com.bumptech.glide.request.transition.ViewPropertyAnimationFactory	ViewPropertyAnimationFactory(com.bumptech.glide.request.transition.ViewPropertyTransition.Animator)	animator	0
com.bumptech.glide.request.transition.ViewPropertyAnimationFactory	build(com.bumptech.glide.load.DataSource,boolean)	isFirstResource	1
com.bumptech.glide.request.transition.ViewPropertyAnimationFactory	build(com.bumptech.glide.load.DataSource,boolean)	dataSource	0
com.bumptech.glide.request.target.ImageViewTarget	onResourceReady(Z,com.bumptech.glide.request.transition.Transition)	transition	1
com.bumptech.glide.request.target.ImageViewTarget	maybeUpdateAnimatable(Z)	resource	0
com.bumptech.glide.request.target.SimpleTarget	SimpleTarget(int,int)	height	1
com.bumptech.glide.request.target.SimpleTarget	SimpleTarget(int,int)	width	0
com.bumptech.glide.request.target.SimpleTarget	getSize(com.bumptech.glide.request.target.SizeReadyCallback)	cb	0
com.bumptech.glide.request.target.BitmapThumbnailImageViewTarget	getDrawable(android.graphics.Bitmap)	resource	0
com.bumptech.glide.request.target.AppWidgetTarget	AppWidgetTarget(android.content.Context,int,int,int,android.widget.RemoteViews,int[])	widgetIds	5
com.bumptech.glide.request.target.AppWidgetTarget	AppWidgetTarget(android.content.Context,int,int,int,android.widget.RemoteViews,int[])	viewId	3
com.bumptech.glide.request.target.AppWidgetTarget	AppWidgetTarget(android.content.Context,int,int,int,android.widget.RemoteViews,android.content.ComponentName)	viewId	3
com.bumptech.glide.request.target.NotificationTarget	NotificationTarget(android.content.Context,int,int,int,android.widget.RemoteViews,android.app.Notification,int,java.lang.String)	notificationId	6
com.bumptech.glide.request.target.NotificationTarget	NotificationTarget(android.content.Context,int,int,int,android.widget.RemoteViews,android.app.Notification,int,java.lang.String)	viewId	3
com.bumptech.glide.request.target.NotificationTarget	NotificationTarget(android.content.Context,int,int,int,android.widget.RemoteViews,android.app.Notification,int,java.lang.String)	notificationTag	7
com.bumptech.glide.request.target.FixedSizeDrawable	FixedSizeDrawable(com.bumptech.glide.request.target.FixedSizeDrawable.State,android.graphics.drawable.Drawable)	wrapped	1
com.bumptech.glide.request.target.FixedSizeDrawable	draw(android.graphics.Canvas)	canvas	0
com.bumptech.glide.request.target.FixedSizeDrawable$State	State(android.graphics.drawable.Drawable.ConstantState,int,int)	wrapped	0
com.bumptech.glide.request.target.FixedSizeDrawable$State	State(android.graphics.drawable.Drawable.ConstantState,int,int)	height	2
com.bumptech.glide.request.target.FixedSizeDrawable$State	State(android.graphics.drawable.Drawable.ConstantState,int,int)	width	1
com.bumptech.glide.request.target.DrawableThumbnailImageViewTarget	getDrawable(android.graphics.drawable.Drawable)	resource	0
com.bumptech.glide.request.target.PreloadTarget$1	handleMessage(android.os.Message)	message	0
com.bumptech.glide.request.target.PreloadTarget	obtain(com.bumptech.glide.RequestManager,int,int)	width	1
com.bumptech.glide.request.target.PreloadTarget	obtain(com.bumptech.glide.RequestManager,int,int)	height	2
com.bumptech.glide.request.target.PreloadTarget	obtain(com.bumptech.glide.RequestManager,int,int)	requestManager	0
com.bumptech.glide.request.target.PreloadTarget	PreloadTarget(com.bumptech.glide.RequestManager,int,int)	requestManager	0
com.bumptech.glide.request.SingleRequest	obtain(android.content.Context,com.bumptech.glide.GlideContext,java.lang.Object,java.lang.Object,java.lang.Class,com.bumptech.glide.request.BaseRequestOptions,int,int,com.bumptech.glide.Priority,com.bumptech.glide.request.target.Target,com.bumptech.glide.request.RequestListener,java.util.List,com.bumptech.glide.request.RequestCoordinator,com.bumptech.glide.load.engine.Engine,com.bumptech.glide.request.transition.TransitionFactory,java.util.concurrent.Executor)	requestLock	2
com.bumptech.glide.request.SingleRequest	obtain(android.content.Context,com.bumptech.glide.GlideContext,java.lang.Object,java.lang.Object,java.lang.Class,com.bumptech.glide.request.BaseRequestOptions,int,int,com.bumptech.glide.Priority,com.bumptech.glide.request.target.Target,com.bumptech.glide.request.RequestListener,java.util.List,com.bumptech.glide.request.RequestCoordinator,com.bumptech.glide.load.engine.Engine,com.bumptech.glide.request.transition.TransitionFactory,java.util.concurrent.Executor)	requestListeners	11
com.bumptech.glide.request.SingleRequest	obtain(android.content.Context,com.bumptech.glide.GlideContext,java.lang.Object,java.lang.Object,java.lang.Class,com.bumptech.glide.request.BaseRequestOptions,int,int,com.bumptech.glide.Priority,com.bumptech.glide.request.target.Target,com.bumptech.glide.request.RequestListener,java.util.List,com.bumptech.glide.request.RequestCoordinator,com.bumptech.glide.load.engine.Engine,com.bumptech.glide.request.transition.TransitionFactory,java.util.concurrent.Executor)	targetListener	10
com.bumptech.glide.request.SingleRequest	obtain(android.content.Context,com.bumptech.glide.GlideContext,java.lang.Object,java.lang.Object,java.lang.Class,com.bumptech.glide.request.BaseRequestOptions,int,int,com.bumptech.glide.Priority,com.bumptech.glide.request.target.Target,com.bumptech.glide.request.RequestListener,java.util.List,com.bumptech.glide.request.RequestCoordinator,com.bumptech.glide.load.engine.Engine,com.bumptech.glide.request.transition.TransitionFactory,java.util.concurrent.Executor)	glideContext	1
com.bumptech.glide.request.SingleRequest	obtain(android.content.Context,com.bumptech.glide.GlideContext,java.lang.Object,java.lang.Object,java.lang.Class,com.bumptech.glide.request.BaseRequestOptions,int,int,com.bumptech.glide.Priority,com.bumptech.glide.request.target.Target,com.bumptech.glide.request.RequestListener,java.util.List,com.bumptech.glide.request.RequestCoordinator,com.bumptech.glide.load.engine.Engine,com.bumptech.glide.request.transition.TransitionFactory,java.util.concurrent.Executor)	overrideWidth	6
com.bumptech.glide.request.SingleRequest	obtain(android.content.Context,com.bumptech.glide.GlideContext,java.lang.Object,java.lang.Object,java.lang.Class,com.bumptech.glide.request.BaseRequestOptions,int,int,com.bumptech.glide.Priority,com.bumptech.glide.request.target.Target,com.bumptech.glide.request.RequestListener,java.util.List,com.bumptech.glide.request.RequestCoordinator,com.bumptech.glide.load.engine.Engine,com.bumptech.glide.request.transition.TransitionFactory,java.util.concurrent.Executor)	transcodeClass	4
