message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
PASS_NULLABLE	passing @Nullable parameter 'currentDataSource' where @NonNull is required	com.bumptech.glide.load.engine.DecodeJob	decodeFromRetrievedData()	14063	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	PARAMETER	com.bumptech.glide.load.engine.GlideException	setLoggingDetails(com.bumptech.glide.load.Key,com.bumptech.glide.load.DataSource)	dataSource	1	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/GlideException.java
PASS_NULLABLE	passing @Nullable parameter 'currentDataSource' where @NonNull is required	com.bumptech.glide.load.engine.DecodeJob	decodeFromRetrievedData()	14190	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	PARAMETER	com.bumptech.glide.load.engine.DecodeJob	notifyEncodeAndRelease(com.bumptech.glide.load.engine.Resource<R>,com.bumptech.glide.load.DataSource,boolean)	dataSource	1	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
DEREFERENCE_NULLABLE	dereferenced expression fetcher is @Nullable	com.bumptech.glide.load.engine.DecodeJob	<Data>decodeFromData(com.bumptech.glide.load.data.DataFetcher<?>,Data,com.bumptech.glide.load.DataSource)	15948	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression path is @Nullable	com.bumptech.glide.load.engine.DecodeJob	<Data,ResourceType>runLoadPath(Data,com.bumptech.glide.load.DataSource,com.bumptech.glide.load.engine.LoadPath<Data,ResourceType,R>)	17729	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull field toEncode (line 688) is initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.load.engine.DecodeJob$DeferredEncodeManager	DeferredEncodeManager()	22407	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'key' where @NonNull is required	com.bumptech.glide.load.engine.DecodeJob$DeferredEncodeManager	encode(com.bumptech.glide.load.engine.DecodeJob.DiskCacheProvider,com.bumptech.glide.load.Options)	22930	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	PARAMETER	com.bumptech.glide.load.engine.cache.DiskCache	put(com.bumptech.glide.load.Key,com.bumptech.glide.load.engine.cache.DiskCache.Writer)	key	0	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/cache/DiskCache.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeJob$DeferredEncodeManager	clear()	23283	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	FIELD	com.bumptech.glide.load.engine.DecodeJob$DeferredEncodeManager	null	toEncode	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull field listener (line 26) is initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.load.engine.ActiveResources	ActiveResources(boolean,java.util.concurrent.Executor)	1858	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/ActiveResources.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields key (line 47), resource (line 52), decodeJob (line 70) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.load.engine.EngineJob	EngineJob(com.bumptech.glide.load.engine.executor.GlideExecutor,com.bumptech.glide.load.engine.executor.GlideExecutor,com.bumptech.glide.load.engine.executor.GlideExecutor,com.bumptech.glide.load.engine.executor.GlideExecutor,com.bumptech.glide.load.engine.EngineJobListener,com.bumptech.glide.load.engine.EngineResource.ResourceListener,androidx.core.util.Pools.Pool<com.bumptech.glide.load.engine.EngineJob<?>>,com.bumptech.glide.load.engine.EngineJob.EngineResourceFactory)	3216	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.EngineJob	release()	10052	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java	FIELD	com.bumptech.glide.load.engine.EngineJob	null	key	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.EngineJob	release()	10068	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java	FIELD	com.bumptech.glide.load.engine.EngineJob	null	engineResource	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.EngineJob	release()	10095	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java	FIELD	com.bumptech.glide.load.engine.EngineJob	null	resource	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.EngineJob	release()	10290	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java	FIELD	com.bumptech.glide.load.engine.EngineJob	null	decodeJob	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/EngineJob.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeHelper	clear()	2859	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	FIELD	com.bumptech.glide.load.engine.DecodeHelper	null	glideContext	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeHelper	clear()	2879	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	FIELD	com.bumptech.glide.load.engine.DecodeHelper	null	model	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeHelper	clear()	2909	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	FIELD	com.bumptech.glide.load.engine.DecodeHelper	null	resourceClass	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeHelper	clear()	2930	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	FIELD	com.bumptech.glide.load.engine.DecodeHelper	null	transcodeClass	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.DecodeHelper	clear()	2952	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	FIELD	com.bumptech.glide.load.engine.DecodeHelper	null	options	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.bumptech.glide.load.engine.DecodeHelper	getDiskCacheStrategy()	3242	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	METHOD	com.bumptech.glide.load.engine.DecodeHelper	getDiskCacheStrategy()	null	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.bumptech.glide.load.engine.DecodeHelper	getPriority()	3410	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	METHOD	com.bumptech.glide.load.engine.DecodeHelper	getPriority()	null	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.bumptech.glide.load.engine.DecodeHelper	getSignature()	3509	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	METHOD	com.bumptech.glide.load.engine.DecodeHelper	getSignature()	null	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java
DEREFERENCE_NULLABLE	dereferenced expression transformations is @Nullable	com.bumptech.glide.load.engine.DecodeHelper	<Z>getTransformation(java.lang.Class<Z>)	4519	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull field toWrap (line 30) is initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.load.engine.LockedResource	LockedResource()	1389	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/LockedResource.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.bumptech.glide.load.engine.LockedResource	release()	1609	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/LockedResource.java	FIELD	com.bumptech.glide.load.engine.LockedResource	null	toWrap	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/LockedResource.java
DEREFERENCE_NULLABLE	dereferenced expression COOKIE_CREATOR is @Nullable	com.bumptech.glide.util.pool.GlideTrace	beginSectionAsync(java.lang.String)	1575	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/pool/GlideTrace.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull field wrapped (line 30) is initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.util.ExceptionPassthroughInputStream	ExceptionPassthroughInputStream()	1900	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/ExceptionPassthroughInputStream.java	null	null	null	null	null	null
